48.0192506;0.1580081;1 Rue Aristote, 72000 Le Mans, France;1 RUE ARISTOTE , 72000 Le Mans, France
48.0192506;0.1580081;97 Rue Aristote, 72000 Le Mans, France;97 RUE ARISTOTE , 72000 Le Mans, France
48.0217853;0.1530206;1 Rue Arletty, 72000 Le Mans, France;1 RUE ARLETTY , 72000 Le Mans, France
48.0214568;0.1510577;97 Rue Arletty, 72000 Le Mans, France;97 RUE ARLETTY , 72000 Le Mans, France
48.018707;0.1760713;Rue Averroes, 72100 Le Mans, France;97 RUE AVERROES , 72000 Le Mans, France
48.018707;0.1760713;Rue Averroes, 72100 Le Mans, France;97 RUE AVERROES , 72000 Le Mans, France
48.0209962;0.1568939;20 Rue Barbara, 72000 Le Mans, France;20 RUE BARBARA , 72000 Le Mans, France
48.0208226;0.156734;97 Rue Barbara, 72000 Le Mans, France;97 RUE BARBARA , 72000 Le Mans, France
48.0206087;0.1453464;36 Chemin Champ Fleury, 72000 Le Mans, France;36 CHEMIN DE CHAMPFLEURY , 72000 Le Mans, France
48.0245988;0.1441907;Chemin Champ Fleury, 72000 Le Mans, France;999 CHEMIN DE CHAMPFLEURY , 72000 Le Mans, France
48.0204299;0.1608922;1 Rue Charles Fabry, 72000 Le Mans, France;1 RUE CHARLES FABRY , 72000 Le Mans, France
48.0203046;0.1613959;97 Rue Charles Fabry, 72000 Le Mans, France;97 RUE CHARLES FABRY , 72000 Le Mans, France
48.0157803;0.1609266;72000 Le Mans, France;1 RUE CHRISTIANE DESROCHES-NOBLECOURT , 72000 Le Mans, France
48.0157803;0.1609266;72000 Le Mans, France;97 RUE CHRISTIANE DESROCHES-NOBLECOURT , 72000 Le Mans, France
48.0212728;0.1628372;1 Rue Claude Bernard, 72000 Le Mans, France;1 RUE CLAUDE BERNARD , 72000 Le Mans, France
48.0220501;0.1650056;97 Rue Claude Bernard, 72000 Le Mans, France;97 RUE CLAUDE BERNARD , 72000 Le Mans, France
48.0157803;0.1609266;72000 Le Mans, France;97 CHEMIN DE COUVELOUP , 72000 Le Mans, France
48.0157803;0.1609266;72000 Le Mans, France;97 CHEMIN DE COUVELOUP , 72000 Le Mans, France
48.023244;0.165635;Route de Degré, 72000 Le Mans, France;97 ROUTE DE DEGRE , 72000 Le Mans, France
48.023244;0.165635;Route de Degré, 72000 Le Mans, France;97 ROUTE DE DEGRE , 72000 Le Mans, France
48.0157803;0.1609266;72000 Le Mans, France;1 RUE DESIRE BOURNEVILLE , 72000 Le Mans, France
48.0157803;0.1609266;72000 Le Mans, France;97 RUE DESIRE BOURNEVILLE , 72000 Le Mans, France
48.021117;0.1603781;1 Rue Edith Piaf, 72000 Le Mans, France;1 RUE EDITH PIAF , 72000 Le Mans, France
48.0208005;0.1567109;97 Rue Edith Piaf, 72000 Le Mans, France;97 RUE EDITH PIAF , 72000 Le Mans, France
48.0207538;0.1669738;3 Rue Epicure, 72000 Le Mans, France;3 RUE EPICURE , 72000 Le Mans, France
48.0209532;0.166567;97 Rue Epicure, 72000 Le Mans, France;97 RUE EPICURE , 72000 Le Mans, France
48.0195573;0.1659025;4 Cour Étienne Jules Marey, 72000 Mans Le, France;4 COUR ETIENNE JULES MAREY , 72000 Le Mans, France
48.02011;0.1662221;97 Cour Étienne Jules Marey, 72000 Le Mans, France;97 COUR ETIENNE JULES MAREY , 72000 Le Mans, France
48.0170612;0.1651139;Rue Euclide, 72000 Le Mans, France;97 RUE EUCLIDE , 72000 Le Mans, France
48.0170612;0.1651139;Rue Euclide, 72000 Le Mans, France;97 RUE EUCLIDE , 72000 Le Mans, France
48.0220516;0.1526395;Chemin de la Foresterie, 72000 Le Mans, France;21 RUE DE LA FORESTERIE , 72000 Le Mans, France
48.0220516;0.1526395;Chemin de la Foresterie, 72000 Le Mans, France;97 RUE DE LA FORESTERIE , 72000 Le Mans, France
48.0107001;0.1710992;Boulevard du Général Patton, 72000 Le Mans, France;97 BOULEVARD DU GENERAL PATTON , 72000 Le Mans, France
48.0107001;0.1710992;Boulevard du Général Patton, 72000 Le Mans, France;97 BOULEVARD DU GENERAL PATTON , 72000 Le Mans, France
48.0310876;0.1404697;Chemin de la Grande Ligne, 72650 La Chapelle-Saint-Aubin, France;31 CHEMIN DE LA GRANDE LIGNE , 72000 Le Mans, France
48.0310876;0.1404697;Chemin de la Grande Ligne, 72650 La Chapelle-Saint-Aubin, France;97 CHEMIN DE LA GRANDE LIGNE , 72000 Le Mans, France
48.0213744;0.1639819;3 Cour Guillaume Dupuytren, 72000 Le Mans, France;3 COURS GUILLAUME DUPUYTREN , 72000 Le Mans, France
48.0210521;0.1637295;97 Cour Guillaume Dupuytren, 72000 Le Mans, France;97 COURS GUILLAUME DUPUYTREN , 72000 Le Mans, France
48.0193238;0.167693;Avenue Henri Pierre Klotz, 72000 Le Mans, France;3 AVENUE HENRI PIERRE KLOTZ , 72000 Le Mans, France
