47.9977137;0.182185;17 Rue des Acacias, 72100 Le Mans, France;17 RUE DES ACACIAS , 72000 Le Mans, France
47.9972428;0.1834159;Rue des Acacias, 72000 Le Mans, France;78 RUE DES ACACIAS , 72000 Le Mans, France
47.9967514;0.1796035;1 Rue de l'Arche Chaumard, 72100 Le Mans, France;1 RUE DE L' ARCHE CHAUMARD , 72000 Le Mans, France
47.9956321;0.18129;78 Rue de l'Arche Chaumard, 72100 Le Mans, France;78 RUE DE L' ARCHE CHAUMARD , 72000 Le Mans, France
47.9994505;0.1777903;13 Rue des Azalées, 72100 Le Mans, France;13 RUE DES AZALEES , 72000 Le Mans, France
47.9990508;0.1775132;78 Rue des Azalées, 72100 Le Mans, France;78 RUE DES AZALEES , 72000 Le Mans, France
47.9973512;0.1812011;19 Rue des Bateliers, 72100 Le Mans, France;19 RUE DES BATELIERS , 72000 Le Mans, France
47.9973389;0.1818134;78 Rue des Bateliers, 72100 Le Mans, France;78 RUE DES BATELIERS , 72000 Le Mans, France
47.9907185;0.1791248;23 Rue de Beau Rivage, 72100 Le Mans, France;23 RUE DE BEAU RIVAGE , 72000 Le Mans, France
47.990695;0.1791133;78 Rue de Beau Rivage, 72100 Le Mans, France;78 RUE DE BEAU RIVAGE , 72000 Le Mans, France
47.9934734;0.1788363;28 Rue de Beauregard, 72100 Le Mans, France;28 RUE DE BEAUREGARD , 72000 Le Mans, France
47.9939497;0.1771992;Rue de Beauregard, 72100 Le Mans, France;78 RUE DE BEAUREGARD , 72000 Le Mans, France
47.9908329;0.1766753;11 Rue de Bercé, 72100 Le Mans, France;11 ALLEE DE BERCE , 72000 Le Mans, France
47.9904948;0.1773088;Allée de Bercé, 72100 Le Mans, France;78 ALLEE DE BERCE , 72000 Le Mans, France
47.9910818;0.1761077;1 Rue de Bercé, 72100 Le Mans, France;1 RUE DE BERCE , 72000 Le Mans, France
47.990398;0.1785863;78 Rue de Bercé, 72100 Le Mans, France;78 RUE DE BERCE , 72000 Le Mans, France
47.990265;0.1773534;1 Rue du Capitaine Reyx, 72100 Le Mans, France;1 RUE DU CAPITAINE REYX , 72000 Le Mans, France
