47.9867424;0.1692843;140 Rue des Aloès, 72000 Le Mans, France;140 RUE DES ALOES , 72000 Le Mans, France
47.989286;0.1718897;79 Rue des Aloès, 72000 Le Mans, France;79 RUE DES ALOES , 72000 Le Mans, France
47.9888757;0.1721637;40 Rue des Campanules, 72000 Le Mans, France;40 RUE DES CAMPANULES , 72000 Le Mans, France
47.9888902;0.1721338;79 Rue des Campanules, 72000 Le Mans, France;79 RUE DES CAMPANULES , 72000 Le Mans, France
47.989496;0.175999;Allée Claire, 72000 Le Mans, France;79 ALLEE CLAIRE , 72000 Le Mans, France
47.989496;0.175999;Allée Claire, 72000 Le Mans, France;79 ALLEE CLAIRE , 72000 Le Mans, France
47.9904686;0.1757523;1 Rue Claire, 72000 Le Mans, France;1 RUE CLAIRE , 72000 Le Mans, France
47.9890917;0.1773085;79 Rue Claire, 72000 Le Mans, France;79 RUE CLAIRE , 72000 Le Mans, France
47.989062;0.1687399;5 Rue Ernest Foucault, 72000 Le Mans, France;5 RUE ERNEST FOUCAULT , 72000 Le Mans, France
47.9864021;0.1725321;90 Rue Ernest Foucault, 72000 Le Mans, France;90 RUE ERNEST FOUCAULT , 72000 Le Mans, France
47.9877939;0.1738071;5 Rue des Gentianes, 72000 Le Mans, France;5 RUE DES GENTIANES , 72000 Le Mans, France
47.988005;0.1740432;8 Rue des Gentianes, 72000 Le Mans, France;8 RUE DES GENTIANES , 72000 Le Mans, France
47.9892153;0.1726873;10 Rue des Jasmins, 72000 Le Mans, France;10 RUE DES JASMINS , 72000 Le Mans, France
47.9890735;0.1727313;79 Rue des Jasmins, 72000 Le Mans, France;79 RUE DES JASMINS , 72000 Le Mans, France
47.9886997;0.176392;Allée des Jonquilles, 72000 Le Mans, France;79 ALLEE DES JONQUILLES , 72000 Le Mans, France
47.9886997;0.176392;Allée des Jonquilles, 72000 Le Mans, France;79 ALLEE DES JONQUILLES , 72000 Le Mans, France
47.9893178;0.1766952;1 Rue des Jonquilles, 72000 Le Mans, France;1 RUE DES JONQUILLES , 72000 Le Mans, France
47.988321;0.1757101;79 Rue des Jonquilles, 72000 Le Mans, France;79 RUE DES JONQUILLES , 72000 Le Mans, France
47.9868769;0.1686232;151 Rue de Liboisne, 72000 Le Mans, France;151 RUE DE LIBOISNE , 72000 Le Mans, France
47.9872104;0.1747625;79 Rue de Liboisne, 72000 Le Mans, France;79 RUE DE LIBOISNE , 72000 Le Mans, France
47.9873875;0.1699789;1 Rue des Lys, 72000 Le Mans, France;1 RUE DES LYS , 72000 Le Mans, France
47.987626;0.1693232;9 Rue des Lys, 72000 Le Mans, France;9 RUE DES LYS , 72000 Le Mans, France
47.9897378;0.1724175;66 Rue des Orchidées, 72000 Le Mans, France;66 RUE DES ORCHIDEES , 72000 Le Mans, France
47.9876164;0.1723257;9 Rue des Orchidées, 72000 Le Mans, France;9 RUE DES ORCHIDEES , 72000 Le Mans, France
47.9905692;0.1760093;Boulevard des Riffaudières, 72000 Le Mans, France;79 BOULEVARD DES RIFFAUDIERES , 72000 Le Mans, France
47.9905692;0.1760093;Boulevard des Riffaudières, 72000 Le Mans, France;79 BOULEVARD DES RIFFAUDIERES , 72000 Le Mans, France
47.9880726;0.1769289;Allée Rive Sarthe, 72000 Le Mans, France;79 ALLEE RIVE SARTHE , 72000 Le Mans, France
47.9880726;0.1769289;Allée Rive Sarthe, 72000 Le Mans, France;79 ALLEE RIVE SARTHE , 72000 Le Mans, France
47.9890261;0.1775904;1 Rue Rive Sarthe, 72000 Le Mans, France;1 RUE RIVE SARTHE , 72000 Le Mans, France
47.9879418;0.1750118;79 Rue Rive Sarthe, 72000 Le Mans, France;79 RUE RIVE SARTHE , 72000 Le Mans, France
